"samples","level_1","level_2","category","Betaproteobacteria","Alphaproteobacteria","Gammaproteobacteria","Deltaproteobacteria","Other.Proteobacteria","Actinobacteria","Firmicutes","Chloroflexi","Cyanobacteria","Candidatus.Melainabacteria","Candidatus.Margulisbacteria","Armatimonadetes","Deinococcus.Thermus","Tenericutes","Candidatus.Nealsonbacteria","Candidatus.Portnoybacteria","Candidatus.Wolfebacteria","Candidatus.Falkowbacteria","Candidatus.Magasanikbacteria","Candidatus.Staskawiczbacteria","Candidatus.Nomurabacteria","Candidatus.Uhrbacteria","Candidatus.Moranbacteria","Candidatus.Yanofskybacteria","Candidatus.Jorgensenbacteria","Candidatus.Kuenenbacteria","Candidatus.Kaiserbacteria","Candidatus.Harrisonbacteria","Candidatus.Zambryskibacteria","Candidatus.Giovannonibacteria","Candidatus.Buchananbacteria","Candidatus.Taylorbacteria","Candidatus.Wildermuthbacteria","Candidatus.Tagabacteria","Candidatus.Ryanbacteria","Candidatus.Komeilibacteria","Candidatus.Azambacteria","Candidatus.Sungbacteria","Candidatus.Terrybacteria","Candidatus.Liptonbacteria","Candidatus.Campbellbacteria","Candidatus.Niyogibacteria","Candidatus.Kerfeldbacteria","Candidatus.Colwellbacteria","Candidatus.Spechtbacteria","Candidatus.Lloydbacteria","Candidatus.Brennerbacteria","Candidatus.Parcubacteria","Candidatus.Vogelbacteria","Candidatus.Yonathbacteria","Candidatus.Adlerbacteria","Candidatus.Andersenbacteria","Candidatus.Jacksonbacteria","Candidatus.Veblenbacteria","Candidatus.Roizmanbacteria","Candidatus.Shapirobacteria","Candidatus.Levybacteria","Candidatus.Woesebacteria","Candidatus.Gottesmanbacteria","Candidatus.Daviesbacteria","Candidatus.Pacebacteria","Candidatus.Curtissbacteria","Candidatus.Beckwithbacteria","Candidatus.Amesbacteria","Candidatus.Collierbacteria","Candidatus.Woykebacteria","Candidatus.Blackburnbacteria","Candidatus.Chisholmbacteria","Candidatus.Gracilibacteria","Candidatus.Atribacteria","Candidatus.Aminicenantes","Candidatus.Berkelbacteria","Candidatus.Rokubacteria","candidate.division.WWE3","Candidatus.Peregrinibacteria","candidate.division.WOR.3","Candidatus.Desantisbacteria","Candidatus.Doudnabacteria","Candidatus.Schekmanbacteria","Candidatus.Saccharibacteria","candidate.division.CPR1","Candidatus.Bipolaricaulota","Candidatus.Poribacteria","candidate.division.CPR2","Candidatus.Eisenbacteria","candidate.division.NC10","Candidatus.Edwardsbacteria","Candidatus.Handelsmanbacteria","Candidatus.Firestonebacteria","candidate.division.CPR3","Candidatus.Raymondbacteria","Candidatus.Lindowbacteria","Candidatus.Coatesbacteria","Candidatus.Fraserbacteria","Candidatus.Riflebacteria","Candidatus.Fischerbacteria","Candidatus.Glassbacteria","Candidatus.Dadabacteria","Candidatus.Abawacabacteria","Candidatus.Wirthbacteria","Candidatus.Wallbacteria","Candidatus.Delongbacteria","Bacteroidetes","Ignavibacteriae","Chlorobi","Balneolaeota","Candidatus.Marinimicrobia","Gemmatimonadetes","Candidatus.Cloacimonetes","candidate.division.Zixibacteria","Candidatus.Hydrogenedentes","Fibrobacteres","Candidatus.Latescibacteria","Candidatus.Fermentibacteria","Planctomycetes","Verrucomicrobia","Candidatus.Omnitrophica","Lentisphaerae","Chlamydiae","Kiritimatiellaeota","Nitrospirae","Acidobacteria","Elusimicrobia","Spirochaetes","Nitrospinae","Candidatus.Tectomicrobia","Fusobacteria","Thermotogae","Synergistetes","Caldiserica","Thermodesulfobacteria","Deferribacteres","Dictyoglomi","Aquificae","Calditrichaeota","Chrysiogenetes","Coprothermobacterota","Euryarchaeota","Candidatus.Woesearchaeota","Candidatus.Micrarchaeota","Candidatus.Diapherotrites","Candidatus.Aenigmarchaeota","Nanoarchaeota","Candidatus.Parvarchaeota","Crenarchaeota","Thaumarchaeota","Candidatus.Bathyarchaeota","Candidatus.Verstraetearchaeota","Candidatus.Korarchaeota","Candidatus.Heimdallarchaeota","Candidatus.Thorarchaeota","Candidatus.Odinarchaeota","Candidatus.Lokiarchaeota","Rhodothermaeota"
"SRR5487656","free-living","groundwater","Geyser",0.192598745,0.031969546,0.09799316,0.024802967,0.167500247,0.011022978,0.002882582,0.017234791,0.0006006,2.06e-05,4.23e-06,0.013637999,6.25e-05,0.000130405,0.01390073,0.002379567,0.004648432,0.003944869,0.007727939,0.000276014,0.001375732,0.006938867,0.011457497,0.000279965,0.000976119,0.001529957,0.007799179,0.000352632,0.001255864,0.000142535,0.000186387,0.000217177,7.44e-05,0.000393466,7.81e-05,0.001215799,0.00018293,5.94e-05,4.08e-05,0.000176234,0.000375409,8.64e-05,0.001579627,0.000287814,2.43e-05,5.11e-05,0.00019945,3.66e-05,0.000411468,0.000913989,1.5e-05,5.04e-05,1.07e-05,2.91e-06,0.015129701,0.003575937,0.001492635,0.001074636,0.0009495,9.64e-05,0.005245684,6.75e-05,0.001538958,2.96e-05,0.002826984,3.07e-05,1.88e-05,1.23e-05,0.000577878,0.002078252,7.56e-05,0.005281908,5.65e-05,0.003136368,0.006424051,5.26e-05,0.001922709,0.00031811,3.51e-05,0.000701313,7.96e-06,7.74e-06,1.26e-05,1.25e-05,6.15e-06,7.85e-06,2.03e-06,1.08e-05,9.22e-06,1.01e-05,4.12e-06,8.4e-06,2.8e-06,1.65e-06,4.31e-05,6.42e-06,5.32e-06,4.99e-06,5.27e-06,0.000374202,1.37e-06,2.03e-06,0.187599073,0.021192394,9.03e-05,1.71e-05,0.001950426,0.000116684,3.89e-05,0.001070355,0.000654057,2.41e-05,4.94e-06,2.91e-06,0.001022331,0.001992522,0.00360755,0.000153566,8.34e-05,1.23e-05,0.010703276,0.0006124,0.007861473,0.000331337,0.000991706,5.98e-06,7.91e-05,4.76e-05,4.63e-05,0.000901311,1.47e-05,2.28e-05,5.27e-06,2.06e-05,8.95e-06,6.44e-05,8.78e-07,0.062166159,0.003003108,0.000897305,0.00030362,0.001600813,1.14e-05,1.81e-06,2.9e-05,0.004624612,0.000585397,4.39e-07,3.29e-07,8.78e-06,8.78e-07,1.37e-06,3.29e-07,0
"SRR5487657","free-living","groundwater","Geyser",0.060145812,0.004504299,0.116171005,0.005210452,0.469237073,0.001861778,0.002961588,0.000702652,0.000426287,1.7e-05,4.27e-06,0.000200417,1.56e-05,0.000159754,0.030423289,0.007329124,0.006946531,0.011972014,0.018169718,0.000533433,0.004842618,0.005089991,0.000968726,0.000381536,0.002431647,0.004103209,0.013071273,0.000257895,0.000401384,0.000276871,0.000363157,0.000306184,0.00017896,0.001114834,0.000141284,0.001827273,0.000378963,0.000120976,7.33e-05,0.000209744,0.000310641,0.000175606,0.001165467,0.000408506,5e-05,5.31e-05,0.000490014,6.06e-05,0.000245352,0.005724597,1.86e-05,2.38e-05,2.17e-05,5.7e-06,0.049846782,0.009053386,0.003274572,0.002042668,0.001957805,0.000177076,0.015099284,0.000137654,0.004736528,5.8e-05,0.00835009,6.07e-05,3.89e-05,2.44e-05,0.000575887,0.000129843,3.97e-05,0.010707075,1.04e-05,0.004354028,0.011781017,4.6e-05,0.002028608,0.000258998,3.27e-05,0.002094954,1.87e-05,3.54e-06,9.1e-06,2.2e-05,4.14e-07,2.62e-06,1.75e-06,2.21e-06,1.28e-05,1.73e-05,2.07e-06,9.69e-06,1.15e-06,7.81e-07,1.84e-06,7.99e-06,2.21e-06,3.22e-06,7.31e-06,4.28e-05,5.51e-07,3.17e-06,0.019842704,0.005093207,4.76e-05,1.19e-05,0.002920099,2.51e-05,3.57e-05,8.09e-05,0.000171149,1.42e-05,2.21e-06,7.81e-07,0.000285876,0.001202453,0.014401502,3.62e-05,3.17e-05,2.57e-06,0.004255795,7.36e-05,0.022904868,0.000264695,0.000240849,1.84e-06,8.97e-05,4.82e-05,1.87e-05,2.67e-05,1.67e-05,2.02e-05,5.24e-06,2.28e-05,1.2e-05,1.88e-06,1.24e-06,0.000862315,0.007371256,0.003858546,0.00123705,0.004061122,1.93e-05,2.76e-06,2.94e-05,0.000904861,5.51e-05,5.51e-07,1.84e-07,8.91e-06,7.35e-07,6.89e-07,3.68e-07,0
"SRR6050920","free-living","groundwater","Geyser",0.340872457,0.053390209,0.150007343,0.020331783,0.051572553,0.006667812,0.003564109,0.025197098,0.001597556,1.78e-05,5.01e-06,0.007310242,7.86e-05,0.000194481,0.003338058,0.000610983,0.000856634,0.00411861,0.002624614,7.28e-05,0.000491119,0.003146019,0.013635865,9.1e-05,0.000194787,0.000554684,0.004949415,0.000165416,0.000254261,5.12e-05,0.000588512,0.000198023,2.48e-05,0.000120536,2.98e-05,0.000512063,4.99e-05,2.03e-05,1.98e-05,7.49e-05,0.000155524,3.33e-05,0.000634431,6.67e-05,1.25e-05,3.21e-05,5.61e-05,2.31e-05,7.8e-05,0.000323627,8.43e-06,1.73e-05,4.46e-06,1.1e-06,0.005168626,0.001410586,0.00056995,0.000398427,0.000458573,4.85e-05,0.004686666,3.16e-05,0.000698545,1.23e-05,0.001828247,1.31e-05,8.67e-06,6.11e-06,0.00103701,0.001501751,6.48e-05,0.001174216,6.22e-05,0.00221318,0.002154622,3.31e-05,0.00145339,8.68e-05,1.98e-05,0.000629607,2.38e-06,6.17e-06,1.52e-05,7.02e-06,8.49e-06,8.24e-06,2.32e-06,1e-05,5.37e-06,5.56e-06,4.21e-06,5.56e-06,3.18e-06,1.04e-06,7.11e-05,4.4e-06,6.23e-06,3.05e-06,6.35e-06,0.000277953,1.65e-06,1.34e-06,0.160944822,0.013601182,0.000118765,5.16e-05,0.001101186,9.45e-05,3.91e-05,0.001082257,0.000329245,1.92e-05,3.79e-06,3.66e-06,0.001016738,0.001950493,0.001763217,0.000149357,6.52e-05,1.47e-05,0.009979187,0.001038171,0.002550668,0.000445262,0.000360936,6.35e-06,8.73e-05,4.29e-05,3.3e-05,0.000717536,1.03e-05,2.45e-05,3.11e-06,1.42e-05,8.85e-06,0.000154669,1.22e-06,0.074719761,0.000698118,0.000283021,0.000161447,0.000396534,3.85e-06,1.22e-06,3.05e-05,0.000390001,0.000198511,6.11e-07,1.83e-07,1.09e-05,6.11e-07,1.71e-06,5.5e-07,1.22e-07
"SRR6050958","free-living","groundwater","Geyser",0.373502378,0.045171902,0.215358275,0.014790437,0.023329018,0.005488013,0.004151783,0.016729695,0.002614342,2.11e-05,6.59e-06,0.005051041,7.15e-05,0.000238988,0.00297389,0.000534866,0.000927024,0.003032006,0.002047253,6.74e-05,0.000470099,0.002142952,0.008017633,7.51e-05,0.000200308,0.000444656,0.004474524,0.00012508,0.000214644,4.61e-05,0.00047365,0.000235114,2.36e-05,0.000115458,3.15e-05,0.000332556,4.08e-05,1.74e-05,1.77e-05,6.02e-05,0.000128696,2.91e-05,0.000356965,6.99e-05,9.49e-06,2.25e-05,5.1e-05,2.28e-05,6.71e-05,0.000367361,4.65e-06,8.14e-06,3.68e-06,7.75e-07,0.003288817,0.000985205,0.000300204,0.000298203,0.000348635,3.76e-05,0.003014055,2.51e-05,0.000474942,1.04e-05,0.001050425,1.25e-05,6.39e-06,4.58e-06,0.000587365,0.001036154,6.05e-05,0.000848179,5.43e-05,0.001298647,0.001554231,2.59e-05,0.001601951,6.74e-05,1.91e-05,0.000329844,2.84e-06,6.72e-06,1.74e-05,6.26e-06,6.07e-06,7.68e-06,2e-06,9.1e-06,7.17e-06,4.91e-06,3.75e-06,4.78e-06,3.42e-06,9.04e-07,4.2e-05,4.26e-06,4.71e-06,5.49e-06,4.97e-06,0.000150005,1.36e-06,1.42e-06,0.123257375,0.00748845,0.000117073,6.26e-05,0.001035444,8.67e-05,4.24e-05,0.000746346,0.000300721,1.69e-05,3.36e-06,3.29e-06,0.000981976,0.002585929,0.002275393,0.000139673,7.6e-05,1.59e-05,0.009679251,0.000851343,0.00350062,0.000457636,0.00038725,5.62e-06,0.00012198,4.68e-05,3.3e-05,0.000389575,1.12e-05,3.29e-05,5.1e-06,1.63e-05,7.62e-06,0.000149553,9.04e-07,0.089749166,0.000979587,0.000421022,0.000236018,0.000567541,5.94e-06,1.36e-06,4.13e-05,0.000408237,0.000194949,2.58e-07,2.58e-07,1.25e-05,6.46e-07,1.29e-06,5.81e-07,2.58e-07
"SRR6050961","free-living","groundwater","Geyser",0.340999498,0.051296863,0.173967615,0.019586234,0.03691173,0.006505259,0.003800391,0.024479863,0.002249646,2.1e-05,5.14e-06,0.006560198,7.22e-05,0.000215324,0.00314928,0.000586602,0.000912512,0.003541825,0.002282255,6.98e-05,0.000470581,0.002842924,0.011723125,8.32e-05,0.000200851,0.000500355,0.004451915,0.000141423,0.000216151,4.94e-05,0.000484227,0.000206817,2.31e-05,0.000126122,2.82e-05,0.000434783,4.27e-05,2.17e-05,1.72e-05,6.09e-05,0.000145026,2.88e-05,0.000543597,6.99e-05,1.28e-05,2.74e-05,5.48e-05,2.16e-05,7.02e-05,0.000308956,7.5e-06,1.4e-05,4.25e-06,1.06e-06,0.004643905,0.001301395,0.000434606,0.000370451,0.000433897,4.28e-05,0.004345642,2.69e-05,0.000622578,1.27e-05,0.001753604,1.29e-05,7.74e-06,4.25e-06,0.00093112,0.001516069,6.29e-05,0.001017486,6.46e-05,0.002025934,0.002565041,3.09e-05,0.001674504,8.1e-05,2e-05,0.000500414,2.6e-06,6.62e-06,1.64e-05,6.08e-06,7.15e-06,8.8e-06,2.3e-06,1.06e-05,5.67e-06,4.67e-06,4.43e-06,5.43e-06,4.19e-06,1.42e-06,6.78e-05,4.49e-06,5.32e-06,3.43e-06,6.2e-06,0.000253663,8.86e-07,1.77e-06,0.154237581,0.011808427,0.000121515,5.25e-05,0.00116517,9.06e-05,4.03e-05,0.000982692,0.00033099,1.85e-05,4.37e-06,4.31e-06,0.001024102,0.0025817,0.002073666,0.000152883,6.78e-05,1.54e-05,0.010136641,0.001042711,0.002825674,0.000452032,0.000384452,5.08e-06,9.46e-05,4.27e-05,3.28e-05,0.000620511,9.27e-06,2.62e-05,3.84e-06,1.35e-05,8.92e-06,0.000152824,1.06e-06,0.081391742,0.000772448,0.000316517,0.000174681,0.000470463,5.2e-06,1.36e-06,3.51e-05,0.00039095,0.000219813,1.77e-07,4.14e-07,9.87e-06,5.32e-07,1.59e-06,1e-06,5.32e-07
"SRR6051235","free-living","groundwater","Geyser",0.198144482,0.076513554,0.151622191,0.047449459,0,0.018708212,0.004392706,0.042471347,0.001623564,2.66e-05,6.02e-06,0.021090887,0.000118398,0.000225105,0.012393366,0.002331305,0.003185945,0.005423172,0.002735948,0.000210684,0.000988141,0.002830581,0.011633316,0.000172797,0.000606794,0.00202394,0.004810789,0.000113577,0.00013828,0.000129491,0.000385273,0.000178941,7.37e-05,0.00044445,5.06e-05,0.00097052,0.000149629,5.57e-05,3.5e-05,6.55e-05,0.000109353,8.68e-05,0.001604236,0.000257446,2.62e-05,3.48e-05,0.000215335,4.14e-05,0.000107091,0.000440013,1.15e-05,1.45e-05,1.17e-05,2.86e-06,0.018570188,0.00619359,0.001995141,0.001620919,0.00206938,0.000107689,0.006720385,8.03e-05,0.003078427,3.38e-05,0.003968992,3.38e-05,2.29e-05,1.67e-05,0.000686024,0.0057165,0.000108414,0.005275122,6.34e-05,0.00357749,0.002401576,6.66e-05,0.006581124,6.49e-05,3.64e-05,0.001273661,7.59e-06,8.45e-06,2.24e-05,1.33e-05,9.26e-06,1.01e-05,2.26e-06,1.59e-05,9.22e-06,1.21e-05,7.68e-06,8.15e-06,7.51e-06,1.11e-06,4.64e-05,8.36e-06,6.19e-06,6.36e-06,1.01e-05,0.000275493,1.75e-06,2.56e-06,0.088768797,0.01342861,9.6e-05,3.81e-05,0.001477647,0.000109182,5.06e-05,0.000950382,0.000986648,2.61e-05,7.17e-06,4.35e-06,0.000889711,0.00164639,0.004461484,0.000205607,9.25e-05,1.75e-05,0.022150152,0.000941892,0.004446465,0.000416888,0.000155944,7.64e-06,0.000104446,6.28e-05,3.93e-05,0.001195967,1.86e-05,3.03e-05,5.97e-06,2.54e-05,1.5e-05,0.000197074,1.54e-06,0.308144618,0.001887922,0.001018007,0.00034073,0.001964464,9.39e-06,1.71e-06,3.59e-05,0.00012804,0.000432845,4.69e-07,2.99e-07,9.13e-06,1.02e-06,2.43e-06,1.37e-06,1.41e-06
"SRR6051236","free-living","groundwater","Geyser",0.176906179,0.066419109,0.110916434,0.060876037,0,0.01905114,0.003850809,0.050487468,0.001178472,2.85e-05,5.93e-06,0.024671753,9.42e-05,0.000189174,0.012216879,0.002340759,0.003307139,0.005524398,0.002269111,0.000212314,0.000883542,0.002417757,0.01213297,0.000160328,0.000573319,0.002220781,0.004342092,9.49e-05,0.000118641,0.000130946,0.000298541,0.000133131,6.93e-05,0.000462481,4.8e-05,0.000908331,0.000140443,4.99e-05,3.02e-05,5.9e-05,9.72e-05,6.82e-05,0.001372729,0.000263096,2.43e-05,3.3e-05,0.000205938,3.3e-05,8.3e-05,0.000407463,1.12e-05,1.25e-05,1.09e-05,2.81e-06,0.015641634,0.005505717,0.001400683,0.001361627,0.001999505,9.39e-05,0.005065573,6.65e-05,0.002633281,3.1e-05,0.003285649,3.21e-05,1.8e-05,1.59e-05,0.000593026,0.006649011,0.000111998,0.004749242,5.56e-05,0.002972573,0.001753306,6.92e-05,0.007745401,5.62e-05,3.61e-05,0.000885593,6.33e-06,9.54e-06,1.84e-05,1.38e-05,8.07e-06,9.85e-06,2.32e-06,1.43e-05,9.18e-06,1.03e-05,5.84e-06,7.85e-06,5.84e-06,1.83e-06,5.4e-05,7.27e-06,6.42e-06,4.5e-06,1.09e-05,0.000254224,1.61e-06,2.32e-06,0.075729954,0.015164931,8.01e-05,2.68e-05,0.001239642,9.23e-05,4.74e-05,0.001073741,0.001240445,2.45e-05,7.89e-06,3.75e-06,0.000765124,0.001381735,0.003704348,0.000207677,6.5e-05,1.6e-05,0.024193757,0.001028354,0.003970565,0.000372374,0.000116144,7.76e-06,8.38e-05,5.52e-05,3.64e-05,0.001337819,1.69e-05,2.4e-05,6.06e-06,2.24e-05,1.63e-05,0.000193767,1.61e-06,0.389215754,0.001714295,0.000871414,0.000287529,0.002102229,7e-06,1.92e-06,3.57e-05,9.29e-05,0.000507289,8.03e-07,3.12e-07,7.98e-06,1.03e-06,2.54e-06,8.47e-07,6.69e-07
"SRR6051345","free-living","groundwater","Geyser",0.133534968,0.081072163,0.165742419,0.041084911,0,0.016113473,0.004542479,0.036801694,0.002186845,3.1e-05,6.55e-06,0.016584135,7.81e-05,0.000255651,0.01075467,0.001925685,0.00275131,0.004797987,0.001850449,0.000181131,0.000729998,0.001788271,0.00972677,0.000143316,0.00050887,0.001707812,0.003946389,7.74e-05,0.000105538,0.000104858,0.000297652,0.000151616,6.16e-05,0.000384264,4.18e-05,0.000619094,0.000118953,4.44e-05,2.63e-05,4.66e-05,8.67e-05,5.84e-05,0.001037094,0.000204957,2.22e-05,2.68e-05,0.000173439,3.48e-05,6.58e-05,0.000333177,1.01e-05,1e-05,6.98e-06,2.11e-06,0.012865206,0.005237739,0.001152148,0.001331955,0.001549005,8.07e-05,0.00443043,5.89e-05,0.002543813,2.9e-05,0.002469758,2.67e-05,1.75e-05,1.35e-05,0.000482611,0.004588236,9.14e-05,0.004025309,4.52e-05,0.002734567,0.00150747,5.29e-05,0.006532488,4.89e-05,3.2e-05,0.000713577,4.76e-06,7.87e-06,1.89e-05,1.2e-05,6.87e-06,8.76e-06,2.4e-06,1.17e-05,8.51e-06,1.06e-05,6.44e-06,6.73e-06,4.94e-06,1.25e-06,4.04e-05,6.22e-06,4.47e-06,4.69e-06,7.08e-06,0.000173582,1.57e-06,1.79e-06,0.102763771,0.010407576,8e-05,3.51e-05,0.001071188,8.74e-05,4.64e-05,0.000634621,0.00100343,2.55e-05,6.55e-06,3.61e-06,0.000740802,0.001576731,0.003764149,0.000171472,8.18e-05,1.75e-05,0.020963871,0.000726635,0.003593786,0.000420505,0.000130258,5.69e-06,0.00010196,5.72e-05,3.51e-05,0.000873672,1.71e-05,2.99e-05,5.94e-06,2.5e-05,1.53e-05,0.0001504,1.5e-06,0.349670438,0.00158174,0.000882509,0.000305987,0.001936059,7.94e-06,1.14e-06,3.85e-05,9.34e-05,0.000422114,6.8e-07,2.15e-07,1.1e-05,6.08e-07,2.68e-06,9.66e-07,1.11e-06
"SRR6051694","free-living","groundwater","Geyser",0.095159942,0.037877736,0.223462312,0.029468511,0,0.012938069,0.003126026,0.035037956,0.001001044,2.1e-05,4.02e-06,0.018817817,5.14e-05,0.000157856,0.011273684,0.00204984,0.003326452,0.004141997,0.001264765,0.000189122,0.000638306,0.001422946,0.010338362,0.000140175,0.00061338,0.001546564,0.003574702,7.12e-05,8.71e-05,0.000109234,0.000202926,0.000131915,6.06e-05,0.000439619,3.71e-05,0.000377303,0.000136878,4.61e-05,2.58e-05,4.08e-05,6.51e-05,4.33e-05,0.000982023,0.000248431,1.84e-05,2.46e-05,0.000202383,2.68e-05,5.68e-05,0.000317269,8.95e-06,8.3e-06,7.03e-06,2.32e-06,0.012707753,0.005760514,0.000931772,0.001631524,0.001855971,7.6e-05,0.003261744,5.77e-05,0.002367978,2.9e-05,0.002124692,2.72e-05,1.64e-05,1.28e-05,0.000421323,0.00425018,7.73e-05,0.00446278,3.47e-05,0.002200594,0.001255924,5.25e-05,0.006026155,4.23e-05,2.92e-05,0.000805545,5.33e-06,6.56e-06,1.38e-05,1.15e-05,4.71e-06,6.81e-06,2.07e-06,9.67e-06,7.17e-06,8.55e-06,4.13e-06,5.25e-06,4.64e-06,9.42e-07,3.75e-05,6.01e-06,4.28e-06,3.62e-06,7.64e-06,0.000128147,1.27e-06,1.67e-06,0.057028029,0.006262268,6.78e-05,2.01e-05,0.000674283,6.01e-05,3.42e-05,0.00047719,0.000987784,1.84e-05,5.18e-06,2.57e-06,0.000536499,0.000877064,0.003557275,0.000147349,5.71e-05,1.2e-05,0.019332252,0.000376578,0.003107657,0.000282778,9.67e-05,3.88e-06,6.99e-05,4.36e-05,2.68e-05,0.001001588,1.44e-05,2.28e-05,4.35e-06,1.85e-05,1.13e-05,0.00012206,1.16e-06,0.243931293,0.00158044,0.000862572,0.000303212,0.002164291,8.08e-06,1.34e-06,2.52e-05,5.96e-05,0.000397773,3.62e-07,2.54e-07,6.23e-06,8.7e-07,2.21e-06,7.61e-07,2.9e-07
"SRR6051698","free-living","groundwater","Geyser",0.153203987,0.025072214,0.139854379,0.034879831,0,0.007539604,0.003586832,0.033788195,0.004519843,1.72e-05,3.23e-06,0.016200816,4.36e-05,0.000119505,0.010527074,0.001642857,0.003139665,0.002577823,0.000433436,0.000155708,0.000285511,0.000303593,0.001861431,0.000110923,0.000611017,0.000945943,0.000712162,5.59e-05,4.48e-05,9.07e-05,9.34e-05,6.22e-05,4.44e-05,0.000382544,2.77e-05,9.56e-05,0.000161975,3.54e-05,1.85e-05,2.38e-05,3.74e-05,2.74e-05,0.000437866,0.000238851,1.66e-05,1.63e-05,0.000223044,1.84e-05,1.62e-05,0.000126251,6.55e-06,5.47e-06,5.51e-06,1.96e-06,0.008436012,0.00492422,0.000147126,0.001615196,0.001523711,5.62e-05,0.000739783,3.71e-05,0.001281468,2.49e-05,0.000884354,2e-05,1.23e-05,1.04e-05,0.00013144,0.004505553,6.55e-05,0.003401747,2.62e-05,0.001301505,0.000167603,5.99e-05,0.003354328,3.37e-05,2.56e-05,9.65e-05,3.79e-06,5.43e-06,1.21e-05,7.34e-06,4.79e-06,5.71e-06,1.52e-06,7.78e-06,5.23e-06,6.43e-06,3.99e-06,4.75e-06,2.51e-06,4.39e-07,6.08e-05,6.51e-06,4.19e-06,2.16e-06,5.67e-06,5.3e-05,1.16e-06,1.96e-06,0.046415272,0.006723065,6.45e-05,1.27e-05,0.000318002,4.42e-05,3.62e-05,0.000166365,0.001086563,1.39e-05,5.15e-06,1.72e-06,0.000445849,0.000931534,0.002152091,0.000121621,2.19e-05,1.56e-05,0.016104541,0.000418348,0.001540276,0.000230588,8.21e-05,4.27e-06,4.7e-05,3.64e-05,2.66e-05,0.003831949,9.9e-06,1.61e-05,3.51e-06,1.51e-05,1.04e-05,8.72e-05,7.58e-07,0.242966657,0.000765248,0.000464929,0.000115633,0.000612853,4.31e-06,1.36e-06,2.02e-05,4.41e-05,0.000550905,2.79e-07,3.59e-07,4.51e-06,5.19e-07,2.28e-06,5.19e-07,1.6e-07
"SRR6240743","free-living","groundwater","Geyser",0.154331446,0.040206552,0.017114417,0.109286901,0,0.01520257,0.003139779,0.09093904,0.000491823,2.84e-05,2.74e-06,0.013811016,7.94e-05,0.000102507,0.009392548,0.001391297,0.00257436,0.003747211,0.000329261,0.000149864,0.000439856,0.000250431,0.004603318,0.000101556,0.00051283,0.001191479,0.001397921,4.34e-05,4.25e-05,9.75e-05,9.12e-05,5.42e-05,4.89e-05,0.000367834,2.67e-05,8.83e-05,7.96e-05,3.56e-05,2.13e-05,2.23e-05,3.66e-05,2.71e-05,0.00033303,0.000177238,1.15e-05,1.59e-05,0.000144191,1.62e-05,2.03e-05,0.000194475,6.7e-06,4.03e-06,5.64e-06,1.39e-06,0.004202694,0.001739296,8.14e-05,0.000389096,0.000546169,4e-05,0.000126368,2.51e-05,0.000716088,1.55e-05,0.000601247,1.58e-05,8.34e-06,5.82e-06,0.00012882,0.004386739,0.000137165,0.00216433,5.39e-05,0.000831697,0.000181007,0.000139982,0.008007325,2.88e-05,3.47e-05,8.49e-05,3.84e-06,1.25e-05,1.31e-05,6.04e-06,7.54e-06,9.73e-06,2.09e-06,2.07e-05,8.82e-06,6.73e-06,4.5e-06,5.97e-06,1.54e-05,1.24e-06,5.38e-05,6.95e-06,5.86e-06,3.95e-06,9.59e-06,3.74e-05,1.21e-06,1.65e-06,0.036593206,0.005897488,0.000324613,1.12e-05,0.000818449,7.57e-05,4.88e-05,0.000279489,0.001509285,3.29e-05,1.05e-05,3.48e-06,0.000613178,0.000455044,0.004312777,0.000218629,3.64e-05,9.59e-06,0.029275362,0.000555648,0.003657147,0.000314695,8.6e-05,8.71e-06,4.47e-05,4.72e-05,3.47e-05,0.006091268,1.86e-05,1.4e-05,3.84e-06,1.59e-05,1.44e-05,0.000266461,1.43e-06,0.612499887,0.001848976,0.000745073,0.000247504,0.00110749,4.17e-06,8.42e-07,2.51e-05,8.17e-05,0.000831477,7.32e-07,2.2e-07,4.76e-06,9.52e-07,4.65e-06,5.49e-07,1.1e-07
