"","OTU","average","sd","ratio","ava","avb","cumsum","p","contribution","comparison"
"481","Lentisphaerae",0.00282453268179651,0.00815562294591443,0.34632948341628,0.0060032430536192,0.000615318853995162,0.900578845333731,0.1808,0.00489193578090796,"P. Contaminated_Porous"
"482","Candidatus.Margulisbacteria",0.00263648354013507,0.0110391764153295,0.238829731579788,0.00529040219482254,4.13495735991323e-05,0.905145090309009,0.132,0.00456624497527802,"P. Contaminated_Porous"
"483","Candidatus.Curtissbacteria",0.00240356211795908,0.00355813254667536,0.675512248751079,0.00499435283903541,0.000237624296593511,0.909307928148435,0.1988,0.00416283783942595,"P. Contaminated_Porous"
"484","Candidatus.Zambryskibacteria",0.00227187927721816,0.00363026270741831,0.625816768735677,0.00464980821322475,0.000113616036745648,0.913242698525763,0.2924,0.00393477037732803,"P. Contaminated_Porous"
"485","Candidatus.Rokubacteria",0.0022459327537248,0.0029603074130318,0.75868227192818,0.0047124773993328,0.00118982942119166,0.917132530946633,0.4006,0.00388983242087004,"P. Contaminated_Porous"
"486","Candidatus.Kaiserbacteria",0.00215153561136173,0.00242508264475258,0.887200943859479,0.00456582771848826,0.000322471388736827,0.920858872691216,0.3782,0.00372634174458297,"P. Contaminated_Porous"
"487","Candidatus.Staskawiczbacteria",0.00205423604076555,0.00337458528882048,0.60873733064947,0.00416767986099857,6.26364955658598e-05,0.924416696912907,0.2082,0.00355782422169093,"P. Contaminated_Porous"
"488","Acidobacteria",0.00203585380820485,0.00243368287123528,0.836532085699196,0.00453064967406557,0.00325167971831522,0.927942684115406,0.995,0.00352598720249908,"P. Contaminated_Porous"
"489","Candidatus.Raymondbacteria",0.00193233605834853,0.00596708582098312,0.323832456297765,0.00387225941569978,3.87226350186151e-05,0.931289384249377,0.1816,0.00334670013397098,"P. Contaminated_Porous"
"490","Candidatus.Giovannonibacteria",0.0018617102282467,0.00224917799329554,0.827729167631986,0.00384062078753439,0.000124524764305846,0.934513764316896,0.1868,0.00322438006751902,"P. Contaminated_Porous"
"491","Candidatus.Shapirobacteria",0.00175100651866603,0.00265931175331437,0.658443492562955,0.00356015219251858,6.05121819288286e-05,0.937546411627537,0.8592,0.00303264731064101,"P. Contaminated_Porous"
"492","Candidatus.Azambacteria",0.00173855165864966,0.00197939696040099,0.87832390037492,0.00350047891442941,2.38561228372155e-05,0.940557487803329,0.1912,0.00301107617579199,"P. Contaminated_Porous"
"493","Candidatus.Melainabacteria",0.00172412477097509,0.00249165024502267,0.691960990279118,0.00351667336578271,7.25336162588396e-05,0.943543577400465,0.2534,0.00298608959713598,"P. Contaminated_Porous"
"494","Nitrospinae",0.00163320438008565,0.00247971116925017,0.65862685958684,0.00346418158528905,0.000820233763150915,0.946372197864292,0.2318,0.00282862046382704,"P. Contaminated_Porous"
"495","Candidatus.Amesbacteria",0.00154597271412107,0.00237630657505893,0.650577972702336,0.00310818914785666,1.69067285783789e-05,0.949049737864185,0.2594,0.00267753999989295,"P. Contaminated_Porous"
"496","Thaumarchaeota",0.00145030228970631,0.00138041706157926,1.05062616949047,0.00184681165075849,0.00237679876205212,0.951561581933072,0.2854,0.00251184406888705,"P. Contaminated_Porous"
"497","Candidatus.Yonathbacteria",0.0011032846046509,0.00285057804128472,0.387038905328009,0.00224564338497112,4.87070915322655e-05,0.953472410392873,0.2352,0.00191082845980095,"P. Contaminated_Porous"
"498","Candidatus.Beckwithbacteria",0.0010782002416735,0.00148865066082937,0.724280229098751,0.00218732238083343,3.25516698276711e-05,0.955339794110973,0.5658,0.00186738371810002,"P. Contaminated_Porous"
"499","Candidatus.Woesearchaeota",0.00107215151599392,0.00137003179190854,0.78257418720214,0.00230818517376085,0.000231720789272012,0.95719670176775,0.7498,0.00185690765677693,"P. Contaminated_Porous"
"500","Cyanobacteria",0.000926413182192302,0.000945336499623745,0.979982453402599,0.00301778150747756,0.00242169734891305,0.958801198618885,0.7392,0.00160449685113506,"P. Contaminated_Porous"
"501","Candidatus.Berkelbacteria",0.000863091319243083,0.000896802055013258,0.962410059631636,0.00178193921464447,5.80176390902202e-05,0.960296025474318,0.9868,0.00149482685543301,"P. Contaminated_Porous"
"502","Candidatus.Terrybacteria",0.000815353474273093,0.000902062330746161,0.903877089733538,0.00169592292498791,8.54663788414612e-05,0.961708172998965,0.2164,0.00141214752464702,"P. Contaminated_Porous"
"503","Candidatus.Nealsonbacteria",0.000798611797518893,0.000797125229769789,1.00186491117529,0.00168158732659166,8.77777177947461e-05,0.963091324857153,0.9998,0.00138315185818794,"P. Contaminated_Porous"
"504","Candidatus.Pacebacteria",0.000790074884009046,0.0013463782693873,0.586814940476264,0.00164157663439153,6.42946023970417e-05,0.964459691249083,0.8608,0.00136836639193005,"P. Contaminated_Porous"
"505","Synergistetes",0.000784401832934312,0.000573648178965508,1.36739182951625,0.000717000659397967,0.00159982952194905,0.965818232227516,0.1406,0.00135854097843291,"P. Contaminated_Porous"
"506","Candidatus.Taylorbacteria",0.0007648796462395,0.000880327803452571,0.868857763255581,0.00165704810291822,0.000156129149121418,0.967142961848682,0.2068,0.00132472962116603,"P. Contaminated_Porous"
"507","Candidatus.Jorgensenbacteria",0.000748992644430382,0.00104808713086057,0.714628223528894,0.00153805450527439,4.27550190477964e-05,0.968440176053544,0.7816,0.00129721420486206,"P. Contaminated_Porous"
"508","Candidatus.Edwardsbacteria",0.000714868273990811,0.00236747701176969,0.301953628456331,0.00144084158463734,1.59388085416436e-05,0.9696782887193,0.1516,0.00123811266575591,"P. Contaminated_Porous"
"509","Candidatus.Firestonebacteria",0.000683660212339222,0.0017143631981502,0.3987837659353,0.00139237120512288,3.08872822082592e-05,0.970862350732913,0.1972,0.0011840620136131,"P. Contaminated_Porous"
"510","Candidatus.Dadabacteria",0.000665135104409614,0.000986787737255051,0.674040707335725,0.000243409108443052,0.0012563898390722,0.972014328275028,0.0098,0.00115197754211493,"P. Contaminated_Porous"
"511","Candidatus.Buchananbacteria",0.0005874181463,0.000590198312526097,0.995289437182229,0.00124171038886328,7.01129349163757e-05,0.973031704305675,0.1462,0.001017376030647,"P. Contaminated_Porous"
"512","Candidatus.Wallbacteria",0.000546151246591963,0.00176036306266986,0.310249208344352,0.00110001363445028,8.22841846376853e-06,0.973977608328032,0.147,0.000945904022357058,"P. Contaminated_Porous"
"513","Candidatus.Wildermuthbacteria",0.000540826545456262,0.000716245056611145,0.755085903161606,0.0011267992659731,4.84613839571974e-05,0.974914290259891,0.2474,0.000936681931858918,"P. Contaminated_Porous"
"514","Candidatus.Adlerbacteria",0.000517745663706234,0.000977079274621105,0.529891153312005,0.00107159785228371,5.42345085422422e-05,0.975810997369714,0.192,0.000896707109823036,"P. Contaminated_Porous"
"515","Candidatus.Liptonbacteria",0.000515226604226406,0.000552069602108709,0.933263853431567,0.00107042563083027,4.22589974861178e-05,0.976703341606598,0.2252,0.000892344236884002,"P. Contaminated_Porous"
"516","candidate.division.Zixibacteria",0.000500669318334754,0.000646999895149581,0.773832147560092,0.000210196184496499,0.00109844373832585,0.97757047342226,0.0132,0.000867131815662003,"P. Contaminated_Porous"
"517","Gemmatimonadetes",0.000450747474606412,0.000418681513863505,1.07658795452182,0.00109810733070357,0.000666679927661693,0.978351143341002,0.9936,0.000780669918742039,"P. Contaminated_Porous"
"518","Candidatus.Vogelbacteria",0.000441079475610188,0.000829697687475339,0.531614686009714,0.000916156429506792,3.86988573535157e-05,0.979115068815424,0.2566,0.000763925474421945,"P. Contaminated_Porous"
"519","Candidatus.Komeilibacteria",0.00044057482424204,0.000435407203500982,1.01186847782836,0.000911836691871557,3.19248600838519e-05,0.979878120261338,0.2814,0.000763051445914043,"P. Contaminated_Porous"
"520","Candidatus.Kerfeldbacteria",0.000425035385316595,0.000969731273470134,0.438302235830374,0.00088346348284531,3.54563138184136e-05,0.980614258250812,0.5296,0.000736137989474028,"P. Contaminated_Porous"
"521","Candidatus.Campbellbacteria",0.000416771035390976,0.000646763867389226,0.644394432659549,0.000858830795321338,2.69552672183044e-05,0.981336082839218,0.2362,0.000721824588405973,"P. Contaminated_Porous"
"522","Candidatus.Blackburnbacteria",0.000409114688624912,0.000450471253447031,0.90819266600109,0.000824692041960327,6.72644694358523e-06,0.982044647054699,0.1826,0.000708564215480934,"P. Contaminated_Porous"
"523","Candidatus.Sungbacteria",0.000405374471071101,0.000371582992967647,1.0909392484128,0.000858131176179603,5.09048636554823e-05,0.982746733418394,0.2332,0.000702086363695065,"P. Contaminated_Porous"
"524","Candidatus.Doudnabacteria",0.000383413765023361,0.000334272565780373,1.1470093698185,0.000835116085811122,7.25641310861979e-05,0.983410785042969,0.1136,0.000664051624574946,"P. Contaminated_Porous"
"525","Candidatus.Lloydbacteria",0.000381691819632081,0.000829438955131381,0.460180724899305,0.000807268137506457,5.22546064603888e-05,0.984071854352512,0.2092,0.000661069309543016,"P. Contaminated_Porous"
"526","Candidatus.Riflebacteria",0.000379636466631177,0.00128316278683762,0.29585994117457,0.00075597618071248,9.80229170763972e-05,0.98472936390332,0.6008,0.000657509550808011,"P. Contaminated_Porous"
"527","Candidatus.Harrisonbacteria",0.000379252731037891,0.000388639047904009,0.975848240374354,0.000818791345374749,6.29839400110777e-05,0.985386208845115,0.3838,0.000656844941794965,"P. Contaminated_Porous"
"528","candidate.division.CPR2",0.000378054608915881,0.00116254661934263,0.325195224540462,0.00077496242638472,2.10036027479134e-05,0.986040978705067,0.1946,0.000654769859952054,"P. Contaminated_Porous"
"529","Candidatus.Ryanbacteria",0.00034702532459872,0.000426159222347664,0.814309080739812,0.000759658248179976,7.17256652723213e-05,0.986642007545423,0.2516,0.000601028840355955,"P. Contaminated_Porous"
"530","Candidatus.Portnoybacteria",0.000341696074733444,0.000303074927946707,1.12743101862101,0.000749561712912931,6.90502215529985e-05,0.987233806417129,0.999,0.000591798871706017,"P. Contaminated_Porous"
"531","Candidatus.Saccharibacteria",0.000336847658200361,0.000289099462503511,1.165161827986,0.000771219287399477,0.000289842560208489,0.987817208097161,0.949,0.000583401680032014,"P. Contaminated_Porous"
"532","Candidatus.Kuenenbacteria",0.000323347344168433,0.000356914248723587,0.905952467083628,0.000661328672065463,1.52312891869076e-05,0.988377227973296,0.9886,0.000560019876134965,"P. Contaminated_Porous"
"533","candidate.division.NC10",0.000312864103175497,0.000456235506899592,0.685751324577096,0.000640066579087014,0.000206534966064313,0.98891909145066,0.9254,0.000541863477364068,"P. Contaminated_Porous"
"534","Candidatus.Schekmanbacteria",0.000311389898872523,0.000373629771380853,0.833418326708,0.000661234068905861,0.000220219410698618,0.989458401686978,0.2128,0.000539310236317925,"P. Contaminated_Porous"
"535","Chlamydiae",0.000300893791043641,0.000480126299166482,0.626697166070686,0.000728525399319546,0.000140624170781341,0.98997953323987,0.506,0.000521131552892018,"P. Contaminated_Porous"
"536","Candidatus.Woykebacteria",0.000298923710957851,0.000493363054585445,0.605889938818029,0.0006468339746877,6.04015042892011e-05,0.990497252722042,0.218,0.000517719482172052,"P. Contaminated_Porous"
"537","Deinococcus.Thermus",0.000290321513522693,0.00036481867562536,0.795796742107663,0.00067648471277119,0.000412683541436297,0.991000073669777,0.9784,0.000502820947735017,"P. Contaminated_Porous"
"538","Candidatus.Tagabacteria",0.000265867570580508,0.000381201781533078,0.697445771400304,0.000550450480884704,1.98687453651998e-05,0.991460541728754,0.8234,0.000460468058976926,"P. Contaminated_Porous"
"539","Candidatus.Marinimicrobia",0.000264333412299995,0.000217749269512119,1.2139347833049,0.000820420221074971,0.00064253632646138,0.991918352709683,0.9902,0.000457810980929008,"P. Contaminated_Porous"
"540","Candidatus.Delongbacteria",0.000258734736765084,0.000817354981801948,0.316551244594699,0.000521348513213591,6.46533092199289e-06,0.992366467091472,0.184,0.000448114381789044,"P. Contaminated_Porous"
"541","Candidatus.Chisholmbacteria",0.000231486829596062,0.000436882970359132,0.529860043310391,0.000485464834888752,5.43552428651742e-05,0.992767389591611,0.2194,0.000400922500139012,"P. Contaminated_Porous"
"542","Candidatus.Jacksonbacteria",0.000226664653322568,0.000485965634589208,0.466421156537477,0.000465571919905094,1.41985819482474e-05,0.993159960346767,0.2114,0.000392570755155974,"P. Contaminated_Porous"
"543","Armatimonadetes",0.000214943735819822,0.000170776566206836,1.25862546948913,0.000560039437158204,0.00045396699784288,0.993532231115279,1,0.000372270768511984,"P. Contaminated_Porous"
"544","candidate.division.CPR3",0.000214186538168007,0.000553890278085243,0.386694886410416,0.000432996428512522,4.83754254516426e-06,0.993903190458963,0.197,0.00037095934368403,"P. Contaminated_Porous"
"545","Fusobacteria",0.000197111658625212,0.000201202759199518,0.979666776983667,0.000551820042151195,0.000233988854157296,0.994244577047221,0.6678,0.000341386588257997,"P. Contaminated_Porous"
"546","Candidatus.Aminicenantes",0.000181359000215141,0.000155394524667017,1.16708745436019,0.000500658306165686,0.00026708972917374,0.99455868089458,0.9968,0.000314103847358971,"P. Contaminated_Porous"
"547","Candidatus.Colwellbacteria",0.000178989844337595,0.000256157350079427,0.69874959388085,0.000371214651835772,1.37864509896686e-05,0.994868681493821,0.851,0.000310000599241023,"P. Contaminated_Porous"
"548","Candidatus.Glassbacteria",0.000178338136948756,0.00042435726535732,0.420254704013589,0.000384665549419506,5.86121055773584e-05,0.995177553371588,0.2382,0.000308871877766959,"P. Contaminated_Porous"
"549","Candidatus.Veblenbacteria",0.000176416829114825,0.000268203026442277,0.657773446687015,0.000354325717935866,2.34255359646741e-06,0.995483097649501,0.2172,0.000305544277913072,"P. Contaminated_Porous"
"550","Candidatus.Handelsmanbacteria",0.000163214342707017,0.000264670033337607,0.616671032412742,0.000311804666297683,0.000132146350043563,0.995765775944637,0.381,0.000282678295135952,"P. Contaminated_Porous"
"551","Candidatus.Cloacimonetes",0.000156928600704383,0.000284853820746172,0.550909235808422,0.000351257501249812,0.00018754072267997,0.996037567679171,0.7374,0.000271791734533955,"P. Contaminated_Porous"
"552","Candidatus.Niyogibacteria",0.00014607428698983,0.000255988710733993,0.570627847497625,0.000306361694052274,1.49838591309082e-05,0.99629056033732,0.2992,0.000252992658149043,"P. Contaminated_Porous"
"553","Candidatus.Spechtbacteria",0.000126985315860332,0.000130777147348162,0.971005396854737,0.000267707374421171,1.44212219379836e-05,0.996510491943815,0.1554,0.000219931606495027,"P. Contaminated_Porous"
"554","candidate.division.CPR1",0.000121582366116348,0.000124010939706189,0.980416456841671,0.00024961406081104,6.87705386649374e-06,0.996721065937512,0.145,0.00021057399369695,"P. Contaminated_Porous"
"555","Chlorobi",0.000110762783259364,9.16362907406348e-05,1.20872181058556,0.000251515592770319,0.000291686943668729,0.996912901006765,0.3194,0.000191835069253021,"P. Contaminated_Porous"
"556","Candidatus.Micrarchaeota",0.000110591684399177,0.000196545490696177,0.562677291691883,0.00024829339486511,3.24795360722805e-05,0.99710443974217,0.9996,0.000191538735405006,"P. Contaminated_Porous"
"557","Thermotogae",0.00010767795355484,0.000113477318645364,0.948894059537583,0.000299321418757383,0.000215290950766361,0.997290932055467,0.5944,0.000186492313297038,"P. Contaminated_Porous"
"558","Candidatus.Brennerbacteria",9.9284669420008e-05,0.000151769643632307,0.654180026017229,0.000214779539363665,3.26641564041907e-05,0.997462887660711,0.9176,0.000171955605243967,"P. Contaminated_Porous"
"559","Nanoarchaeota",9.66275761741074e-05,0.000115638315407326,0.835601727971782,0.00020536334723214,1.40494961291447e-05,0.9976302413261,0.1882,0.000167353665389003,"P. Contaminated_Porous"
"560","Deferribacteres",8.35302848285149e-05,8.74041041979536e-05,0.955679205170214,0.000225668471619887,9.18447924765118e-05,0.997774911200793,0.3284,0.000144669874692971,"P. Contaminated_Porous"
"561","Candidatus.Andersenbacteria",7.84722217341985e-05,0.000135441499644394,0.579380927856159,0.000164624527995059,8.03016052621745e-06,0.99791082078746,0.4476,0.000135909586666982,"P. Contaminated_Porous"
"562","Candidatus.Tectomicrobia",7.78074581405574e-05,0.000129247568965315,0.602003262138243,0.000172974839535714,3.79132728453409e-05,0.99804557904002,0.3702,0.000134758252560041,"P. Contaminated_Porous"
"563","Balneolaeota",7.68215974389824e-05,7.515912257034e-05,1.02211940229992,8.32531079752437e-05,0.000202548925767053,0.998178629835885,0.0248,0.000133050795865008,"P. Contaminated_Porous"
"564","Crenarchaeota",7.50578095863303e-05,7.3472831083306e-05,1.02157230747277,0.000251108614878841,0.000131105226261835,0.998308625847869,0.8534,0.000129996011983935,"P. Contaminated_Porous"
"565","Candidatus.Diapherotrites",6.54213283079439e-05,6.44067921488936e-05,1.01575200573109,0.000151804932254186,2.56593082032158e-05,0.998421932002493,0.9996,0.000113306154624015,"P. Contaminated_Porous"
"566","Candidatus.Atribacteria",6.19669212860218e-05,7.74436882390848e-05,0.800154572890653,0.000166873935108875,7.06384208082434e-05,0.998529255313505,1,0.000107323311012042,"P. Contaminated_Porous"
"567","Fibrobacteres",5.84166393661338e-05,5.09573682470722e-05,1.14638258166895,0.000132406698596707,0.000147777764639721,0.998630429730837,0.5754,0.000101174417332039,"P. Contaminated_Porous"
"568","Calditrichaeota",5.7605056892379e-05,4.79631888886972e-05,1.20102641686433,5.57534842862756e-05,0.000146722584974333,0.99873019853181,0.0034,9.97688009729547e-05,"P. Contaminated_Porous"
"569","Aquificae",5.56323227252567e-05,6.70684873622183e-05,0.829485275622841,0.00014425876703294,3.74771678486549e-05,0.998826550665339,0.4234,9.63521335289874e-05,"P. Contaminated_Porous"
"570","Candidatus.Gracilibacteria",4.94777053880122e-05,0.000124770273292636,0.396550428898775,0.000109696054346583,1.57139321085085e-05,0.998912243339,0.9664,8.56926736609864e-05,"P. Contaminated_Porous"
"571","candidate.division.WOR.3",4.84431410294897e-05,7.31993337349603e-05,0.661797567787875,0.000142353031399659,7.22566261882075e-05,0.9989961442039,0.8662,8.39008649000661e-05,"P. Contaminated_Porous"
"572","Candidatus.Aenigmarchaeota",4.83671794066925e-05,4.57970460295458e-05,1.05612006886838,0.000112715240559703,2.08255232052562e-05,0.999079913507434,1,8.37693035339315e-05,"P. Contaminated_Porous"
"573","Candidatus.Hydrogenedentes",4.61177469661685e-05,3.52654386852546e-05,1.30773212202948,0.000113926674041468,0.000111098398489639,0.99915978691728,1,7.98734098460541e-05,"P. Contaminated_Porous"
"574","Candidatus.Bathyarchaeota",4.47861996293446e-05,3.59361892235271e-05,1.24627014152139,0.000109775926415279,4.60165219396765e-05,0.999237354160127,0.9998,7.75672428470209e-05,"P. Contaminated_Porous"
"575","Caldiserica",4.4635537117514e-05,8.23440526445117e-05,0.542061456584005,9.36124115444403e-05,7.67872106340282e-05,0.999314660463762,0.9994,7.73063036350052e-05,"P. Contaminated_Porous"
"576","Candidatus.Lindowbacteria",4.32001207506466e-05,4.38517094140397e-05,0.98514108863486,8.98811663359255e-05,2.17841675706421e-05,0.99938948070493,0.4704,7.48202411678944e-05,"P. Contaminated_Porous"
"577","Candidatus.Eisenbacteria",4.07885253524049e-05,4.10628506415316e-05,0.993319380295305,8.22454604089897e-05,7.46489562902101e-05,0.999460124195058,0.9996,7.06434901280861e-05,"P. Contaminated_Porous"
"578","Thermodesulfobacteria",4.0617013372166e-05,8.21311366192187e-05,0.494538551931615,9.80732945021118e-05,1.99891447862634e-05,0.999530470635837,0.3056,7.03464407789678e-05,"P. Contaminated_Porous"
"579","Candidatus.Poribacteria",3.58048355740036e-05,3.0475752193239e-05,1.17486306316492,9.52006608487419e-05,6.19110968521831e-05,0.999592482648445,0.8988,6.20120126080259e-05,"P. Contaminated_Porous"
"580","Candidatus.Desantisbacteria",3.11133501181274e-05,4.48597153423348e-05,0.693569940885586,7.2967513387251e-05,1.6495005633878e-05,0.999646369265402,1,5.3886616956933e-05,"P. Contaminated_Porous"
"581","Candidatus.Heimdallarchaeota",2.78983428922176e-05,2.35745350967678e-05,1.18341009812926,6.90013430859078e-05,5.66234560192254e-05,0.999694687666071,0.2046,4.83184006689896e-05,"P. Contaminated_Porous"
"582","Candidatus.Bipolaricaulota",2.38745141952321e-05,2.26821711285606e-05,1.05256741340647,5.28744895939977e-05,2.06081999625389e-05,0.999736037015999,0.9056,4.13493499280548e-05,"P. Contaminated_Porous"
"583","Kiritimatiellaeota",2.21445912182357e-05,2.33083530535348e-05,0.950071039655777,5.2108092135787e-05,3.11047637279769e-05,0.999774390234155,0.5686,3.83532181560398e-05,"P. Contaminated_Porous"
"584","Candidatus.Fischerbacteria",2.02007087204877e-05,1.51229037062637e-05,1.33576918248318,3.00268631647182e-05,4.94121780705936e-05,0.999809376754377,0.0242,3.49865202219357e-05,"P. Contaminated_Porous"
"585","Dictyoglomi",1.42084429068281e-05,1.15830325345238e-05,1.22666001882314,3.56066808450677e-05,3.51527052521973e-05,0.99983398499867,0.6726,2.46082442930673e-05,"P. Contaminated_Porous"
"586","Candidatus.Latescibacteria",1.33426733363389e-05,1.27946128945831e-05,1.04283524998148,3.55629522552637e-05,2.83605162939597e-05,0.999857093777523,0.9424,2.31087788529205e-05,"P. Contaminated_Porous"
"587","Candidatus.Fermentibacteria",1.06444002679209e-05,8.40845705996189e-06,1.26591599291216,2.45063737934227e-05,1.16974602243756e-05,0.999875529295325,0.8476,1.84355178020068e-05,"P. Contaminated_Porous"
"588","Candidatus.Coatesbacteria",1.05799767563132e-05,1.09669777640176e-05,0.964712155342003,2.19312358464146e-05,6.3852359621064e-06,0.999893853235136,0.8662,1.83239398110491e-05,"P. Contaminated_Porous"
"589","Candidatus.Abawacabacteria",9.96170628700665e-06,8.56186243468195e-06,1.16349758747049,2.27723169853012e-05,1.48538386169716e-05,0.999911106364384,0.223,1.72531292479405e-05,"P. Contaminated_Porous"
"590","Candidatus.Fraserbacteria",9.27253516651422e-06,8.19882138347621e-06,1.13095952854906,1.21874874460647e-05,2.01684381072111e-05,0.999927165887028,0.1428,1.60595226440519e-05,"P. Contaminated_Porous"
"591","Chrysiogenetes",8.63515074335692e-06,8.36466776684503e-06,1.03233636816802,2.25565883865401e-05,1.40666323164271e-05,0.999942121494788,0.9998,1.49556077599922e-05,"P. Contaminated_Porous"
"592","Candidatus.Odinarchaeota",6.88913491428281e-06,1.2195264140261e-05,0.564902476489975,1.40761966627013e-05,3.33557102498095e-07,0.999954053098838,0.0904,1.19316040499973e-05,"P. Contaminated_Porous"
"593","Candidatus.Parvarchaeota",6.41529749370859e-06,6.30249765454824e-06,1.01789764079943,1.34236670526491e-05,7.14765219638775e-07,0.999965164042449,0.6,1.1110943610948e-05,"P. Contaminated_Porous"
"594","Candidatus.Wirthbacteria",6.17728325853315e-06,5.0219920619251e-06,1.23004640038503,1.33509072449298e-05,1.47718145392014e-06,0.999975862758451,1,1.06987160020111e-05,"P. Contaminated_Porous"
"595","Candidatus.Verstraetearchaeota",4.83749200696207e-06,7.47320050178917e-06,0.647311952329382,1.07200092531233e-05,3.67678200645979e-06,0.999984241029445,0.3072,8.37827099409161e-06,"P. Contaminated_Porous"
"596","Candidatus.Lokiarchaeota",4.19657544024251e-06,3.35604226343345e-06,1.25045369242435,8.78238738431004e-06,7.69325389059268e-06,0.999991509268077,0.3448,7.26823863195225e-06,"P. Contaminated_Porous"
"597","Coprothermobacterota",2.49317616638017e-06,3.46257991187831e-06,0.720034260531399,5.30919770476431e-06,4.28859131783265e-07,0.999995827312536,0.311,4.3180444589952e-06,"P. Contaminated_Porous"
"598","Candidatus.Thorarchaeota",1.42646053374924e-06,1.67308327626393e-06,0.852593863070938,3.04228820310202e-06,4.28859131783265e-07,0.99999829786399,0.3824,2.47055145397024e-06,"P. Contaminated_Porous"
"599","Candidatus.Korarchaeota",8.00274675616009e-07,9.03004354102574e-07,0.886235677580247,1.66836214401297e-06,5.24161161068435e-07,0.999999683895862,0.5646,1.38603187205266e-06,"P. Contaminated_Porous"
"600","Rhodothermaeota",1.82513939001113e-07,2.24056681919596e-07,0.814588243641888,2.19507712734751e-07,2.38255073212925e-07,1,0.365,3.16104137976225e-07,"P. Contaminated_Porous"
"601","Proteobacteria",0.129797080451438,0.0893963300778177,1.45192851136565,0.350556886200719,0.416219291035874,0.21942163778273,0.9898,0.21942163778273,"P. Contaminated_Geyser"
"602","Euryarchaeota",0.0735138000312956,0.0841369541536708,0.873739735063707,0.0198401993035214,0.148376487678342,0.343696531689408,2e-04,0.124274893906678,"P. Contaminated_Geyser"
"603","Candidate Division WWE3",0.0302847875695035,0.0523085274295337,0.578964636507899,0.0615693471281554,0.00379822028947658,0.394892888843902,0.2006,0.051196357154494,"P. Contaminated_Geyser"
"604","Planctomycetes",0.0283957982093692,0.0460842114322426,0.616171945376986,0.0579043556547201,0.00578307636889897,0.442895914239985,0.1892,0.048003025396083,"P. Contaminated_Geyser"
"605","Bacteroidetes",0.0275247236274319,0.0250774629929635,1.09758804689115,0.0562495120410272,0.0627050088690435,0.489426390247938,0.82,0.046530476007953,"P. Contaminated_Geyser"
"606","Candidatus.Nealsonbacteria",0.0190841152354854,0.0309938879978152,0.615738020245495,0.00168158732659166,0.0392561178130643,0.521688039015695,2e-04,0.0322616487677571,"P. Contaminated_Geyser"
"607","Actinobacteria",0.0180196412153898,0.0217061322834953,0.830163613675726,0.0228152855516599,0.036363523173886,0.552150197131935,1,0.03046215811624,"P. Contaminated_Geyser"
"608","Firmicutes",0.0165713005880369,0.0250423874231428,0.661730062235304,0.0387228468639121,0.00958846281377006,0.580163939063344,0.9844,0.0280137419314089,"P. Contaminated_Geyser"
"609","Candidatus Woesebacteria",0.0141186910686818,0.0215235984889461,0.655963317469092,0.028807988051936,0.00371444848115092,0.604031550775902,0.164,0.023867611712558,"P. Contaminated_Geyser"
"610","Spirochaetes",0.0125156014004073,0.0248403502881743,0.503841582554719,0.0257741585816331,0.000782698541916335,0.62518914343948,0.2642,0.021157592663578,"P. Contaminated_Geyser"
"611","Chloroflexi",0.0114252391972663,0.00992481828725199,1.15117867819721,0.0117817959523872,0.0289758587849352,0.644503481543268,2e-04,0.019314338103788,"P. Contaminated_Geyser"
"612","Elusimicrobia",0.0107820235946489,0.0146709768916194,0.734921994240755,0.0212107989519247,0.0105301293579594,0.662730465289909,0.1916,0.018226983746641,"P. Contaminated_Geyser"
"613","Candidatus Moranbacteria",0.00981740493783234,0.0148539701866623,0.660928008772201,0.0191999969660581,0.00900465016487848,0.679326763625305,0.24,0.016596298335396,"P. Contaminated_Geyser"
"614","Candidatus.Wolfebacteria",0.00975325849810295,0.0158027705084009,0.617186618822188,0.00829538606571133,0.017225245194627,0.695814622565805,0.005,0.0164878589405,"P. Contaminated_Geyser"
"615","Candidatus Omnitrophica",0.00911694614688038,0.0162179764793759,0.562150657850208,0.0179120167423718,0.00873048679169902,0.711226797078266,0.3284,0.015412174512461,"P. Contaminated_Geyser"
"616","Nitrospirae",0.00910230370071942,0.00916207807387976,0.993475893495085,0.00907910813647194,0.0212974842522415,0.726614218572349,2e-04,0.015387421494083,"P. Contaminated_Geyser"
"617","Candidatus.Roizmanbacteria",0.00871492517692946,0.00912287807701495,0.955282434266734,0.0074344117188281,0.0204276241848224,0.74134677764706,2e-04,0.014732559074711,"P. Contaminated_Geyser"
"618","Candidatus.Uhrbacteria",0.00737006504446746,0.0196836068988348,0.374426551106532,0.0154417457847932,0.00321471056410865,0.753805854053076,0.3286,0.012459076406016,"P. Contaminated_Geyser"
"619","Ignavibacteriae",0.00656542935772228,0.00900862539565194,0.728793691531577,0.0118929968132692,0.00779430676478311,0.764904695856048,0.1604,0.011098841802972,"P. Contaminated_Geyser"
"620","Armatimonadetes",0.00587648543656843,0.0070722978564152,0.830915998714328,0.000560039437158204,0.0122277253145611,0.774838879694495,2e-04,0.00993418383844702,"P. Contaminated_Geyser"
"621","Candidatus.Falkowbacteria",0.00541932166510887,0.00662913005609571,0.817501183300155,0.00876725643968151,0.00865476944551474,0.784000229328045,0.1012,0.00916134963354998,"P. Contaminated_Geyser"
