"","average","sd","ratio","ava","avb","cumsum","p"
"Dictyoglomi",1.42084429068281e-05,1.15830325345238e-05,1.22666001882314,3.56066808450677e-05,3.51527052521973e-05,0.99983398499867,0.6726
"Candidatus.Latescibacteria",1.33426733363389e-05,1.27946128945831e-05,1.04283524998148,3.55629522552637e-05,2.83605162939597e-05,0.999857093777523,0.9424
"Candidatus.Fermentibacteria",1.06444002679209e-05,8.40845705996189e-06,1.26591599291216,2.45063737934227e-05,1.16974602243756e-05,0.999875529295325,0.8476
"Candidatus.Coatesbacteria",1.05799767563132e-05,1.09669777640176e-05,0.964712155342003,2.19312358464146e-05,6.3852359621064e-06,0.999893853235136,0.8662
"Candidatus.Abawacabacteria",9.96170628700665e-06,8.56186243468195e-06,1.16349758747049,2.27723169853012e-05,1.48538386169716e-05,0.999911106364384,0.223
"Candidatus.Fraserbacteria",9.27253516651422e-06,8.19882138347621e-06,1.13095952854906,1.21874874460647e-05,2.01684381072111e-05,0.999927165887028,0.1428
"Chrysiogenetes",8.63515074335692e-06,8.36466776684503e-06,1.03233636816802,2.25565883865401e-05,1.40666323164271e-05,0.999942121494788,0.9998
"Candidatus.Odinarchaeota",6.88913491428281e-06,1.2195264140261e-05,0.564902476489975,1.40761966627013e-05,3.33557102498095e-07,0.999954053098838,0.0904
"Candidatus.Parvarchaeota",6.41529749370859e-06,6.30249765454824e-06,1.01789764079943,1.34236670526491e-05,7.14765219638775e-07,0.999965164042449,0.6
"Candidatus.Wirthbacteria",6.17728325853315e-06,5.0219920619251e-06,1.23004640038503,1.33509072449298e-05,1.47718145392014e-06,0.999975862758451,1
"Candidatus.Verstraetearchaeota",4.83749200696207e-06,7.47320050178917e-06,0.647311952329382,1.07200092531233e-05,3.67678200645979e-06,0.999984241029445,0.3072
"Candidatus.Lokiarchaeota",4.19657544024251e-06,3.35604226343345e-06,1.25045369242435,8.78238738431004e-06,7.69325389059268e-06,0.999991509268077,0.3448
"Coprothermobacterota",2.49317616638017e-06,3.46257991187831e-06,0.720034260531399,5.30919770476431e-06,4.28859131783265e-07,0.999995827312536,0.311
"Candidatus.Thorarchaeota",1.42646053374924e-06,1.67308327626393e-06,0.852593863070938,3.04228820310202e-06,4.28859131783265e-07,0.99999829786399,0.3824
"Candidatus.Korarchaeota",8.00274675616009e-07,9.03004354102574e-07,0.886235677580247,1.66836214401297e-06,5.24161161068435e-07,0.999999683895862,0.5646
"Rhodothermaeota",1.82513939001113e-07,2.24056681919596e-07,0.814588243641888,2.19507712734751e-07,2.38255073212925e-07,1,0.365
