"","average","sd","ratio","ava","avb","cumsum","p"
"Candidatus.Falkowbacteria",0.000204337893169735,0.000186175458215125,1.09755547336225,0.000352055137713634,0.000323358928785056,0.986469483649753,1
"Candidatus.Peregrinibacteria",0.000195133163636598,0.000273707238977128,0.712926572076905,0.000446696848732865,0.000194597946734046,0.986918441123142,1
"Candidatus.Sungbacteria",0.000195037793139932,0.000410996444674571,0.474548613904347,0.0004012962942402,1.34089604238957e-05,0.987367179170493,0.891
"Candidatus.Taylorbacteria",0.00019324222767598,0.000443545602476971,0.435676121230428,0.000396747851917297,2.42106594867332e-05,0.987811786026,0.9918
"Candidatus.Handelsmanbacteria",0.000171698072104397,0.000237755053079667,0.722163713790195,0.000371981737554056,2.85855933452618e-05,0.988206824630414,0.3924
"Candidatus.Nealsonbacteria",0.000166406301264313,0.000187575658854136,0.887142299170681,0.000273965844991847,0.000215736093917863,0.988589688061619,1
"Candidatus.Eisenbacteria",0.000165689687662285,7.96231871473048e-05,2.08092257542711,0.000379179564716699,4.78001893921297e-05,0.988970902726278,0.1318
"Candidatus.Harrisonbacteria",0.000163014077320888,0.000190307395180673,0.856582988622836,0.00020801497921817,0.000235135534985875,0.989345961413981,0.9552
"Candidatus.Saccharibacteria",0.00016279140488217,0.000299648711220714,0.543274170007233,0.000313402386267299,0.00024726328188493,0.98972050778254,0.9916
"Candidate Division WWE3",0.000160547381292434,0.000166198033895502,0.966000484659036,0.000211007803458867,0.000288041017458994,0.990089891158083,1
"Candidatus.Giovannonibacteria",0.000146867439517805,0.000296185346971189,0.495863286349852,0.000306603010943781,1.58915890829885e-05,0.990427800067775,1
"Synergistetes",0.000137973341564978,0.000110008170098803,1.25420995041603,0.00027869204747118,0.000317920755087404,0.99074524566067,0.9314
"Candidatus.Liptonbacteria",0.000131829656773798,0.000241548349105744,0.54576923113677,0.000267282226034664,1.43646993538576e-05,0.991048556018171,0.9886
"Chlamydiae",0.000122584228337898,0.000113399446549987,1.08099494369104,0.000148135486274298,0.000268265178135846,0.99133059472654,0.909
"Candidatus.Atribacteria",0.000120919578299658,8.17378548220752e-05,1.47935835315072,6.4527991055053e-05,0.000293308515793781,0.991608803449984,0.9844
"Candidatus.Buchananbacteria",0.000119508229952508,0.000229250597447749,0.521299535455939,0.000257102603845595,3.07999309958364e-05,0.991883764978659,0.9994
"Aquificae",0.000112085829222577,6.93151256880781e-05,1.61704719006021,8.26208036837113e-05,0.000273753504076482,0.992141649234481,0.0248
"Nitrospinae",0.000111613229417138,0.000152377316814984,0.732479293835175,0.00031329630003127,0.000124209689952462,0.992398446144561,0.9996
"Candidatus.Wolfebacteria",0.000111484341068434,0.000183079563536116,0.608939298931863,0.00022841541747324,5.42195624530412e-05,0.99265494651157,1
"Candidatus.Amesbacteria",0.000102709499233856,0.000236068085675252,0.435084221317187,0.000214356606946655,1.458756368186e-05,0.99289125794326,0.9986
"Candidatus.Jorgensenbacteria",0.000100909691387308,0.000175540543335542,0.57485119659463,0.000206200365207489,8.81901915971283e-06,0.99312342842234,1
"Candidatus.Doudnabacteria",9.86340106012428e-05,0.000198334818898112,0.497310614188791,0.000203066340454823,7.24670968926137e-06,0.993350363072322,0.999
"Candidatus.Poribacteria",9.85953903328619e-05,7.45871682671862e-05,1.32188139895154,0.000134796301987254,0.000182771969133445,0.993577208865763,0.0108
"Chlorobi",9.67157150806781e-05,8.77804234053028e-05,1.10179139412576,0.000286866164970572,0.000173054745697287,0.993799729949676,0.5758
"Dictyoglomi",9.54899497816588e-05,0.000128653705716921,0.742224635112856,1.28706765927007e-05,0.000189853339415363,0.994019430823628,0.0236
"Candidatus.Wildermuthbacteria",9.23138881007438e-05,0.000167546169846836,0.550975818696025,0.00018435790405153,8.55654835138803e-06,0.994231824294774,0.9956
